City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Sovetskiy,RU,2022-12-22 22:41:36,61.3614,63.5842,15.24,94,100,9.33
296,Klaksvik,FO,2022-12-22 22:41:37,62.2266,-6.589,31.12,60,100,20.09
297,Pangody,RU,2022-12-22 22:41:37,65.85,74.4859,-4.7,86,35,13.78
298,Jaypur,IN,2022-12-22 22:41:37,18.85,82.5833,58.82,42,80,3.04
299,Saint-Georges,GD,2022-12-22 22:41:38,12.0564,-61.7485,80.28,74,20,13.8
300,Coquimbo,CL,2022-12-22 22:41:38,-29.9533,-71.3436,67.73,77,0,16.11
301,Poya,NC,2022-12-22 22:41:39,-21.35,165.15,83.77,68,9,2.48
302,Abu Zabad,SD,2022-12-22 22:41:39,12.35,29.25,69.46,32,54,12.55
303,Nabire,ID,2022-12-22 22:41:39,-3.3667,135.4833,81.81,76,97,1.41
304,Cockburn Town,TC,2022-12-22 22:41:40,21.4612,-71.1419,78.76,73,40,5.75
305,Houlton,US,2022-12-22 22:41:40,46.1262,-67.8403,18.01,85,0,3.44
306,Bilibino,RU,2022-12-22 22:41:41,68.0546,166.4372,7.25,72,0,4.92
307,Bonavista,CA,2022-12-22 22:41:41,48.6499,-53.1147,30.56,68,77,14.38
308,Mlonggo,ID,2022-12-22 22:41:42,-6.5333,110.7,79.86,82,100,18.01
309,Champerico,GT,2022-12-22 22:41:42,14.3,-91.9167,90.14,72,14,6.89
310,Vestmannaeyjar,IS,2022-12-22 22:41:42,63.4427,-20.2734,29.53,56,71,9.8
311,Riyadh,SA,2022-12-22 22:37:47,24.6877,46.7219,62.74,31,99,13.42
312,Beyneu,KZ,2022-12-22 22:41:19,45.3167,55.2,22.75,65,0,11.34
313,Myanaung,MM,2022-12-22 22:41:43,18.2833,95.3167,68.58,76,98,2.59
314,Ler,SS,2022-12-22 22:41:44,8.3018,30.1418,78.8,32,100,2.24
315,Villazon,BO,2022-12-22 22:41:44,-22.0866,-65.5942,58.75,46,52,17.63
316,Cayenne,GF,2022-12-22 22:40:52,4.9333,-52.3333,78.84,73,0,5.75
317,Berwick,US,2022-12-22 22:41:44,41.0545,-76.2333,42.73,94,100,4.0
318,Upernavik,GL,2022-12-22 22:41:45,72.7868,-56.1549,-0.27,97,24,16.17
319,Ust-Ishim,RU,2022-12-22 22:41:45,57.6935,71.1665,6.48,79,100,13.0
320,Terney,RU,2022-12-22 22:41:45,45.0503,136.6092,28.51,84,100,33.38
321,Lakselv,NO,2022-12-22 22:41:46,70.0513,24.9718,21.02,86,100,6.91
322,Gogrial,SS,2022-12-22 22:41:46,8.5332,28.1004,77.5,28,93,5.03
323,Manadhoo,MV,2022-12-22 22:41:48,5.7667,73.3833,80.44,76,72,4.68
324,Ozinki,RU,2022-12-22 22:41:48,51.1786,49.6769,32.54,86,100,16.55
325,Bosaso,SO,2022-12-22 22:41:48,11.2842,49.1816,74.28,83,35,3.11
326,Khushab,PK,2022-12-22 22:41:49,32.2967,72.3525,51.31,35,0,1.52
327,Vagur,FO,2022-12-22 22:42:49,61.4732,-6.8119,37.63,54,100,17.78
328,Beringovskiy,RU,2022-12-22 22:42:50,63.05,179.3167,28.11,64,4,27.36
329,Suez,EG,2022-12-22 22:42:50,29.9737,32.5263,57.27,78,67,6.91
330,Sarakhs,IR,2022-12-22 22:42:50,36.5449,61.1577,36.79,65,100,4.43
331,Coihaique,CL,2022-12-22 22:42:51,-45.5752,-72.0662,48.81,90,46,9.28
332,Lagos,NG,2022-12-22 22:39:31,6.5833,3.75,80.92,85,78,0.89
333,Kayerkan,RU,2022-12-22 22:42:51,69.3497,87.7602,-6.48,83,100,16.15
334,Staryy Nadym,RU,2022-12-22 22:42:52,65.6118,72.6842,-0.69,96,71,15.57
335,Fulton,US,2022-12-22 22:38:25,33.7668,-84.4499,46.11,88,100,8.05
336,Coahuayana,MX,2022-12-22 22:42:52,18.7333,-103.6833,83.75,47,0,5.01
337,Vao,NC,2022-12-22 22:42:53,-22.6667,167.4833,79.18,75,1,8.21
338,Los Llanos De Aridane,ES,2022-12-22 22:42:53,28.6585,-17.9182,62.35,59,0,10.0
339,Oksfjord,NO,2022-12-22 22:42:53,70.2396,22.3479,26.78,84,65,6.38
340,Ostrovnoy,RU,2022-12-22 22:42:54,68.0531,39.5131,18.25,91,100,6.24
341,Sao Filipe,CV,2022-12-22 22:42:54,14.8961,-24.4956,75.88,60,0,11.92
342,Nizhnevartovsk,RU,2022-12-22 22:42:55,60.9344,76.5531,-4.99,71,0,8.99
343,Rio Grande,BR,2022-12-22 22:42:55,-32.035,-52.0986,77.11,69,21,18.9
344,Waghai,IN,2022-12-22 22:42:55,20.7667,73.4833,65.03,41,0,1.9
345,Saint-Pierre,RE,2022-12-22 22:42:56,-21.3393,55.4781,76.68,65,0,5.75
346,Tenenkou,ML,2022-12-22 22:42:56,14.4572,-4.9169,69.62,19,100,10.31
347,Tombouctou,ML,2022-12-22 22:42:57,20.0,-3.0,64.44,26,88,11.41
348,Vanavara,RU,2022-12-22 22:42:57,60.34,102.2797,15.26,94,100,10.78
349,Vila Franca Do Campo,PT,2022-12-22 22:42:57,37.7167,-25.4333,62.2,76,100,14.45
350,Mahebourg,MU,2022-12-22 22:42:58,-20.4081,57.7,73.26,83,20,6.91
351,Tirumullaivasal,IN,2022-12-22 22:42:58,11.2333,79.8333,73.51,82,99,15.08
352,Labuhan,ID,2022-12-22 22:42:59,-6.8844,112.2051,77.5,85,100,11.86
353,Aykhal,RU,2022-12-22 22:43:00,66.0,111.5,-17.01,89,100,7.65
354,Jacareacanga,BR,2022-12-22 22:43:00,-6.2222,-57.7528,74.84,87,99,3.11
355,Watsa,CD,2022-12-22 22:43:01,3.0372,29.5355,67.14,70,100,2.59
356,Hastings,GB,2022-12-22 22:43:01,50.8552,0.5729,51.98,88,67,15.05
357,Peniche,PT,2022-12-22 22:43:01,39.3558,-9.3811,60.3,94,95,12.24
358,Kieta,PG,2022-12-22 22:43:02,-6.2167,155.6333,80.31,81,100,2.73
359,Loukhi,RU,2022-12-22 22:43:02,66.0764,33.0381,17.92,97,100,4.05
360,Kalmunai,LK,2022-12-22 22:43:03,7.4167,81.8167,73.54,91,59,13.78
361,Siteki,SZ,2022-12-22 22:43:03,-26.45,31.95,62.6,94,0,4.61
362,Saint-Paul,RE,2022-12-22 22:43:03,-21.0096,55.2707,77.11,80,75,13.33
363,Inta,RU,2022-12-22 22:43:04,66.0317,60.1659,-7.85,94,67,6.2
364,Penzance,GB,2022-12-22 22:43:04,50.1186,-5.5371,50.68,95,99,8.23
365,Muroto,JP,2022-12-22 22:43:05,33.2833,134.15,39.94,71,92,27.45
366,Ichchapuram,IN,2022-12-22 22:43:05,19.1167,84.7,64.72,71,95,3.65
367,Kitob,UZ,2022-12-22 22:43:05,39.0843,66.8332,34.56,71,7,4.54
368,Zhezkazgan,KZ,2022-12-22 22:43:06,47.8043,67.7144,2.3,100,99,1.41
369,Besikduzu,TR,2022-12-22 22:43:06,41.052,39.2284,46.29,64,0,5.64
370,Voloshka,RU,2022-12-22 22:43:07,61.3314,40.0858,33.26,96,100,10.22
371,Tilichiki,RU,2022-12-22 22:43:07,60.4667,166.1,-5.01,86,73,11.79
372,Faranah,GN,2022-12-22 22:43:07,10.0404,-10.7434,69.6,24,28,4.83
373,Saint-Leu,RE,2022-12-22 22:43:08,-21.15,55.2833,76.06,76,70,8.81
374,Baoning,CN,2022-12-22 22:44:08,25.3378,110.026,48.06,81,40,2.24
375,Senanga,ZM,2022-12-22 22:44:09,-16.1167,23.2667,66.43,93,100,5.61
376,Naze,JP,2022-12-22 22:44:09,28.3667,129.4833,49.12,76,100,24.4
377,Puerto Escondido,MX,2022-12-22 22:44:10,15.85,-97.0667,82.04,65,0,4.59
378,Mogadishu,SO,2022-12-22 22:44:10,2.0371,45.3438,77.74,83,39,17.72
379,Char Bhadrasan,BD,2022-12-22 22:44:11,23.3167,90.2167,62.2,57,84,5.7
380,Lakewood,US,2022-12-22 22:41:45,39.7047,-105.0814,4.42,58,96,4.0
381,Iisalmi,FI,2022-12-22 22:44:11,63.5592,27.1907,33.04,96,100,6.46
382,Motygino,RU,2022-12-22 22:44:12,58.1831,94.7592,-4.59,100,100,3.38
383,Wilmington,US,2022-12-22 22:40:47,34.2257,-77.9447,56.91,85,97,8.99
384,Abu Samrah,SY,2022-12-22 22:44:12,35.3029,37.1841,49.69,74,6,6.13
385,Omsukchan,RU,2022-12-22 22:44:13,62.5333,155.8,-14.21,63,41,4.81
386,Norman Wells,CA,2022-12-22 22:44:13,65.282,-126.8329,-21.96,69,100,0.0
387,Dosso,NE,2022-12-22 22:44:14,13.049,3.1937,66.29,23,95,9.89
388,Krasnovishersk,RU,2022-12-22 22:44:14,60.4078,57.082,17.82,94,100,8.68
389,Jieshi,CN,2022-12-22 22:44:14,22.8134,115.8257,54.34,54,5,8.72
390,Kotido,UG,2022-12-22 22:44:15,2.9806,34.1331,72.72,44,76,4.16
391,Atar,MR,2022-12-22 22:44:15,20.5169,-13.0499,65.46,22,0,7.36
392,Darab,IR,2022-12-22 22:44:17,28.7519,54.5444,48.79,34,42,2.84
393,Terrak,NO,2022-12-22 22:44:17,65.087,12.3715,31.87,86,89,4.99
394,Bulgan,MN,2022-12-22 22:44:18,48.8125,103.5347,2.62,93,11,4.14
395,Vila Velha,BR,2022-12-22 22:44:18,-20.3297,-40.2925,73.35,92,75,11.5
396,Pacific Grove,US,2022-12-22 22:44:19,36.6177,-121.9166,64.42,73,0,5.01
397,Iralaya,HN,2022-12-22 22:44:19,15.0,-83.2333,77.2,82,56,11.83
398,Toamasina,MG,2022-12-22 22:44:20,-18.1667,49.3833,73.78,95,100,9.62
399,Millinocket,US,2022-12-22 22:44:20,45.6573,-68.7098,19.51,93,0,0.0
400,Trairi,BR,2022-12-22 22:43:23,-3.2778,-39.2689,79.63,76,30,9.06
401,Hithadhoo,MV,2022-12-22 22:44:21,-0.6,73.0833,81.12,71,11,15.1
402,Xining,CN,2022-12-22 22:44:21,36.6167,101.7667,15.57,53,0,2.66
403,Tabora,TZ,2022-12-22 22:44:22,-5.0167,32.8,69.58,83,75,0.0
404,Tiarei,PF,2022-12-22 22:44:22,-17.5333,-149.3333,87.82,81,100,16.49
405,Luderitz,NA,2022-12-22 22:44:23,-26.6481,15.1594,64.45,93,4,12.24
406,El Seibo,DO,2022-12-22 22:44:23,18.7641,-69.0375,80.13,91,7,5.3
407,Boulder,US,2022-12-22 22:44:23,40.0833,-105.3505,1.26,61,0,4.61
408,Atasu,KZ,2022-12-22 22:44:24,48.6814,71.6433,-8.45,100,99,3.29
409,Port Hedland,AU,2022-12-22 22:44:24,-20.3167,118.5667,73.45,88,40,0.0
410,Isilkul,RU,2022-12-22 22:44:25,54.9109,71.2728,-0.45,81,86,12.68
411,Umm Kaddadah,SD,2022-12-22 22:44:25,13.6017,26.6876,68.47,36,99,16.02
412,Fuerte Olimpo,PY,2022-12-22 22:44:26,-21.0415,-57.8738,84.52,40,9,6.35
413,Yeppoon,AU,2022-12-22 22:44:26,-23.1333,150.7333,74.98,58,94,10.58
414,Alibag,IN,2022-12-22 22:44:26,18.6411,72.8792,75.27,61,0,5.17
415,Bansud,PH,2022-12-22 22:45:27,12.865,121.4564,75.38,91,98,15.12
416,Abnub,EG,2022-12-22 22:45:27,27.2696,31.1511,57.42,68,60,9.62
417,Tazovskiy,RU,2022-12-22 22:45:28,67.4667,78.7,-11.51,94,64,9.48
418,Sao Lourenco Do Sul,BR,2022-12-22 22:45:28,-31.3653,-51.9783,69.17,67,52,15.19
419,Guacimo,CR,2022-12-22 22:45:28,10.2104,-83.6807,83.03,95,96,1.21
420,Igra,RU,2022-12-22 22:45:29,57.5558,53.0547,29.77,96,100,10.6
421,Bengkulu,ID,2022-12-22 22:40:49,-3.8004,102.2655,74.77,87,100,3.67
422,Kabompo,ZM,2022-12-22 22:45:29,-13.5927,24.2008,64.09,98,100,5.97
423,Lac Du Bonnet,CA,2022-12-22 22:45:24,50.2536,-96.0612,-4.04,95,100,9.73
424,Terrace,CA,2022-12-22 22:45:26,54.5163,-128.6035,3.11,46,100,27.63
425,Santa Lucia,ES,2022-12-22 22:40:56,27.9117,-15.5407,58.77,63,0,6.91
426,Porto Novo,BJ,2022-12-22 22:45:31,6.4965,2.6036,80.42,79,84,5.01
427,Patea,NZ,2022-12-22 22:45:32,-39.7583,174.4833,70.0,70,11,11.54
428,Mount Pleasant,US,2022-12-22 22:44:13,32.7941,-79.8626,51.01,92,100,6.91
429,Ambulu,ID,2022-12-22 22:45:33,-8.345,113.6058,76.71,91,100,8.01
430,Kafue,ZM,2022-12-22 22:45:33,-15.7691,28.1814,65.19,94,100,7.07
431,Nosivka,UA,2022-12-22 22:45:34,50.9315,31.5828,31.68,90,100,6.76
432,Bela,IN,2022-12-22 22:45:34,25.9333,81.9833,57.22,35,0,4.18
433,George Town,MY,2022-12-22 22:44:19,5.4112,100.3354,78.89,92,20,5.75
434,Sorland,NO,2022-12-22 22:45:34,67.667,12.6934,35.46,82,97,36.06
435,Kang,BW,2022-12-22 22:45:35,-23.6752,22.7876,73.67,48,20,7.31
436,Ust-Kut,RU,2022-12-22 22:45:35,56.7938,105.7672,21.61,94,100,7.65
437,Parchim,DE,2022-12-22 22:45:36,53.4263,11.8488,40.71,97,98,6.51
438,Leshukonskoye,RU,2022-12-22 22:45:36,64.8989,45.7622,20.19,97,100,1.86
439,Jalu,LY,2022-12-22 22:45:36,29.0331,21.5482,58.28,52,100,6.46
440,Killybegs,IE,2022-12-22 22:45:37,54.6333,-8.45,41.59,91,47,5.59
441,Rentina,GR,2022-12-22 22:45:37,40.6574,23.614,46.9,62,86,2.68
442,Huayucachi,PE,2022-12-22 22:45:38,-12.1333,-75.2333,60.42,64,68,6.58
443,Doha,QA,2022-12-22 22:43:21,25.2867,51.5333,69.78,75,0,3.44
444,Los Cordobas,CO,2022-12-22 22:45:38,8.894,-76.3546,80.33,82,14,7.47
445,Dudinka,RU,2022-12-22 22:45:38,69.4058,86.1778,-5.39,95,100,25.48
446,Awbari,LY,2022-12-22 22:45:39,26.5921,12.7805,51.84,49,0,3.71
447,Kununurra,AU,2022-12-22 22:43:59,-15.7667,128.7333,78.78,89,100,6.91
448,Goderich,CA,2022-12-22 22:45:18,43.7501,-81.7165,38.91,87,100,13.8
449,Honningsvag,NO,2022-12-22 22:45:40,70.9821,25.9704,24.55,93,100,9.22
450,Batagay,RU,2022-12-22 22:45:40,67.6333,134.6333,-26.97,100,67,0.76
451,Palmer,US,2022-12-22 22:44:20,42.1584,-72.3287,39.24,79,100,4.61
452,Elko,US,2022-12-22 22:45:40,41.0002,-115.5012,36.05,72,100,1.99
453,Booue,GA,2022-12-22 22:45:41,-0.0921,11.9385,72.27,97,96,0.56
454,Samana,DO,2022-12-22 22:45:41,19.2056,-69.3369,80.56,85,8,7.63
455,Landau,DE,2022-12-22 22:45:42,49.2075,8.1133,50.65,91,100,9.91
456,Margate,GB,2022-12-22 22:45:42,51.3813,1.3862,50.9,91,68,3.0
457,Nakusp,CA,2022-12-22 22:43:13,50.2499,-117.8023,1.74,71,50,2.3
458,San Luis,AR,2022-12-22 22:41:29,-33.295,-66.3356,89.49,26,8,9.69
459,Manica,FR,2022-12-22 22:45:43,49.0,-1.1667,53.37,96,100,10.54
460,Saint-Francois,FR,2022-12-22 22:45:43,46.4154,3.9054,56.64,82,100,8.05
461,Severo-Yeniseyskiy,RU,2022-12-22 22:45:43,60.3725,93.0408,-10.28,94,95,8.57
462,Sistranda,NO,2022-12-22 22:45:44,63.7256,8.834,26.56,56,86,7.29
463,Kotelnikovo,RU,2022-12-22 22:46:44,47.6317,43.1461,31.59,74,39,7.72
464,Sawtell,AU,2022-12-22 22:46:44,-30.3833,153.1,71.62,73,100,16.11
465,Raudeberg,NO,2022-12-22 22:46:45,61.9875,5.1352,34.47,51,85,18.03
466,Mahenge,TZ,2022-12-22 22:46:45,-8.6833,36.7167,63.43,99,100,0.6
467,Alofi,NU,2022-12-22 22:46:46,-19.0595,-169.9187,84.09,74,75,12.66
468,Chavakkad,IN,2022-12-22 22:46:46,10.5333,76.05,72.12,63,85,6.8
469,Kapuskasing,CA,2022-12-22 22:46:46,49.4169,-82.4331,17.69,86,75,12.66
470,Pokrovka,KG,2022-12-22 22:46:48,42.3414,78.0056,18.82,86,100,7.65
471,Fortuna Foothills,US,2022-12-22 22:46:48,32.6578,-114.4119,69.85,21,0,9.22
472,Nageshwari,BD,2022-12-22 22:46:49,25.9377,89.7148,61.56,52,1,0.92
473,Bairiki,KI,2022-12-22 22:46:49,1.3292,172.9752,86.0,70,75,13.8
474,Wanning,CN,2022-12-22 22:46:49,18.8003,110.3967,62.11,74,96,7.4
475,Noumea,NC,2022-12-22 22:43:55,-22.2763,166.4572,87.78,99,2,4.68
476,Ahipara,NZ,2022-12-22 22:46:50,-35.1667,173.1667,70.81,61,5,8.34
477,Nsanje,MW,2022-12-22 22:46:50,-16.92,35.262,69.91,96,100,4.52
478,Yichun,CN,2022-12-22 22:46:51,47.7,128.9,-4.31,98,100,3.33
479,Kulob,TJ,2022-12-22 22:46:51,37.9145,69.783,41.76,93,40,4.47
480,Aksu,CN,2022-12-22 22:46:51,41.1231,80.2644,19.15,55,1,1.52
481,Bucak,TR,2022-12-22 22:46:52,37.4592,30.595,30.72,70,0,2.42
482,Kenora,CA,2022-12-22 22:46:52,49.8167,-94.4337,-8.23,77,40,9.22
483,Thai Binh,VN,2022-12-22 22:46:53,20.45,106.3333,64.63,55,81,6.06
484,Kassala,SD,2022-12-22 22:46:53,15.451,36.4,75.83,25,4,10.49
485,Zhob,PK,2022-12-22 22:46:54,31.3411,69.4481,42.71,33,0,2.04
486,Olinda,BR,2022-12-22 22:52:30,-8.0089,-34.8553,82.13,69,20,9.22
487,Elsmere,US,2022-12-22 22:47:40,39.0126,-84.6047,45.07,95,100,11.5
488,Acapulco,MX,2022-12-22 22:52:48,16.8634,-99.8901,81.64,65,0,7.45
489,Nkhata Bay,MW,2022-12-22 22:53:31,-11.6066,34.2907,70.61,93,100,4.36
490,Linfen,CN,2022-12-22 22:53:31,36.0889,111.5189,30.18,38,32,1.34
491,Khalkhal,IR,2022-12-22 22:53:32,37.6189,48.5258,29.66,90,40,1.39
492,Mount Gambier,AU,2022-12-22 22:53:32,-37.8333,140.7667,66.69,68,55,5.3
493,Shellbrook,CA,2022-12-22 22:53:33,53.2168,-106.4011,-11.97,93,81,8.34
494,Fairlie,GB,2022-12-22 22:53:33,55.756,-4.8556,42.71,91,100,1.01
495,Macae,BR,2022-12-22 22:49:31,-22.3708,-41.7869,74.95,83,100,6.91
496,Nsoko,SZ,2022-12-22 22:53:34,-27.0333,31.95,63.66,81,0,4.07
497,Urucui,BR,2022-12-22 22:53:34,-7.2294,-44.5561,74.64,92,100,5.08
498,Izhevskoye,RU,2022-12-22 22:53:34,54.5567,40.8703,32.81,99,100,6.8
499,Belmonte,BR,2022-12-22 22:53:36,-15.8631,-38.8828,75.51,92,100,4.47
500,Monrovia,LR,2022-12-22 22:53:36,6.3005,-10.7969,76.77,75,78,4.92
501,San Policarpo,PH,2022-12-22 22:53:37,12.1791,125.5072,79.12,86,100,3.67
502,Richards Bay,ZA,2022-12-22 22:53:37,-28.783,32.0377,67.91,72,0,14.41
503,Iquique,CL,2022-12-22 22:53:37,-20.2208,-70.1431,71.64,79,7,7.61
504,Panacan,PH,2022-12-22 22:53:38,9.2463,118.4082,78.24,87,37,7.47
505,Gornopravdinsk,RU,2022-12-22 22:53:38,60.05,69.9,11.71,80,100,13.78
506,Thinadhoo,MV,2022-12-22 22:53:39,0.5333,72.9333,80.89,73,16,10.92
507,Pizhma,RU,2022-12-22 22:53:39,57.8642,47.1171,33.06,91,100,10.04
508,Birin,NP,2022-12-22 22:53:39,26.8865,88.0718,44.44,79,2,4.38
509,Vavuniya,LK,2022-12-22 22:53:40,8.7514,80.4971,68.49,98,91,1.97
510,Acajutla,SV,2022-12-22 22:53:40,13.5928,-89.8275,80.91,63,46,3.8
511,Deputatskiy,RU,2022-12-22 22:53:41,69.3,139.9,-15.41,99,26,0.34
512,Kushima,JP,2022-12-22 22:53:42,31.4583,131.2333,38.03,80,46,16.93
513,Moron,AR,2022-12-22 22:50:07,-34.6534,-58.6198,84.06,67,87,13.38
514,Lumsden,CA,2022-12-22 22:53:43,50.6501,-104.8678,-8.99,91,100,14.32
515,Conde,BR,2022-12-22 22:53:43,-7.2597,-34.9075,80.06,78,20,6.91
516,Joao Pinheiro,BR,2022-12-22 22:53:43,-17.7425,-46.1725,70.27,81,13,5.95
517,Neryungri,RU,2022-12-22 22:51:32,56.6709,124.6491,-33.21,100,47,0.76
518,Casper,US,2022-12-22 22:53:34,42.8666,-106.3131,-9.27,58,28,8.01
