City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Zeya,RU,53.75,127.2667,76.98,55,100,1.81,overcast clouds
348,Tiruchchendur,IN,8.4833,78.1167,82.69,71,100,9.26,moderate rain
349,Soller,ES,39.7662,2.7152,80.04,69,0,0.92,clear sky
350,Magadan,RU,59.5667,150.8,72.54,80,62,8.05,broken clouds
351,Port Augusta,AU,-32.5,137.7667,54.05,43,0,7.92,clear sky
352,Kyra,RU,49.5776,111.9753,75.4,48,99,3.0,overcast clouds
353,Ribeira Brava,PT,32.65,-17.0667,70.43,82,11,8.08,few clouds
354,Lindi,TZ,-10.0,39.7167,64.54,97,12,4.38,few clouds
355,Batagay-Alyta,RU,67.8006,130.4114,37.27,95,100,5.19,overcast clouds
356,Nago,JP,26.5881,127.9761,87.46,75,54,12.12,broken clouds
357,Rincon,US,32.296,-81.2354,73.36,94,75,3.44,broken clouds
358,Roald,NO,62.5833,6.1333,66.0,72,75,16.11,broken clouds
359,Toamasina,MG,-18.1667,49.3833,67.06,84,26,7.96,light rain
360,Bonavista,CA,48.6499,-53.1147,60.15,97,100,24.2,moderate rain
361,Charagua,BO,-19.8,-63.2167,61.25,76,96,2.48,overcast clouds
362,Zaysan,KZ,47.4667,84.8667,68.49,38,12,14.83,few clouds
363,Aksum,ET,14.1245,38.7244,60.48,79,100,3.69,light rain
364,Naze,JP,28.3667,129.4833,86.92,81,100,15.03,overcast clouds
365,Chipinge,ZW,-20.1883,32.6236,54.03,89,35,3.89,scattered clouds
366,Pochutla,MX,15.7432,-96.4661,77.23,90,37,2.8,scattered clouds
367,Ukiah,US,39.1502,-123.2078,94.89,23,0,8.05,clear sky
368,Leh,IN,34.1667,77.5833,65.97,36,18,4.5,few clouds
369,Karpathos,GR,35.507,27.2132,71.56,83,0,28.77,clear sky
370,Henties Bay,NA,-22.116,14.2845,54.73,93,11,12.95,few clouds
371,Ladario,BR,-19.0047,-57.6017,73.71,45,100,0.89,overcast clouds
372,Makakilo City,US,21.3469,-158.0858,84.52,56,20,12.66,few clouds
373,Jumla,NP,29.2747,82.1838,64.44,96,100,2.24,overcast clouds
374,Nabire,ID,-3.3667,135.4833,80.55,77,92,1.88,overcast clouds
375,Mpika,ZM,-11.8343,31.4529,54.99,76,13,7.81,few clouds
376,Peniche,PT,39.3558,-9.3811,68.29,87,0,18.68,clear sky
377,Taybad,IR,34.74,60.7756,80.49,21,0,21.12,clear sky
378,Sorland,NO,67.667,12.6934,53.46,86,100,11.63,overcast clouds
379,San Rafael,AR,-34.6177,-68.3301,48.36,36,0,5.99,clear sky
380,Ixtapa,MX,20.7,-105.2,87.22,78,98,8.99,overcast clouds
381,Nyurba,RU,63.2842,118.3319,60.3,65,100,10.22,overcast clouds
382,Kawambwa,ZM,-9.7915,29.0791,62.22,53,71,6.62,broken clouds
383,Tsagan Aman,RU,47.5639,46.7218,62.49,65,2,5.55,clear sky
384,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,58.48,85,40,4.74,scattered clouds
385,Feldkirchen-Westerham,DE,47.9075,11.8427,63.72,74,50,3.91,scattered clouds
386,Sorong,ID,-0.8833,131.25,77.58,84,100,11.03,overcast clouds
387,Dolores,AR,-36.3132,-57.6792,42.08,73,18,8.46,few clouds
388,Koslan,RU,63.4564,48.8989,61.43,96,96,7.74,light rain
389,Mecca,SA,21.4267,39.8261,89.33,22,95,5.55,overcast clouds
390,Ormara,PK,25.2088,64.6357,83.7,86,94,12.62,overcast clouds
391,Kapit,MY,2.0167,112.9333,87.57,62,7,2.01,clear sky
392,Souillac,MU,-20.5167,57.5167,70.18,68,40,18.41,light rain
393,Gorlice,PL,49.6556,21.1604,59.27,67,3,3.94,clear sky
394,Matagami,CA,49.7502,-77.6328,55.99,85,52,4.92,broken clouds
395,Beroroha,MG,-21.6667,45.1667,63.34,65,0,7.09,clear sky
396,Sile,TR,41.1754,29.6133,71.56,62,2,5.99,clear sky
397,Ruteng,ID,-8.6136,120.4721,70.41,55,23,1.77,few clouds
398,Tautira,PF,-17.7333,-149.15,76.93,69,4,4.14,clear sky
399,Itarema,BR,-2.9248,-39.9167,78.31,83,48,11.18,scattered clouds
400,Denpasar,ID,-8.65,115.2167,78.46,83,20,6.91,few clouds
401,Torbay,CA,47.6666,-52.7314,63.28,95,100,19.57,heavy intensity rain
402,Jasper,US,37.2001,-94.3502,94.44,49,19,4.21,few clouds
403,Bengkulu,ID,-3.8004,102.2655,80.42,79,100,2.86,overcast clouds
404,Barstow,US,34.8986,-117.0228,104.99,17,0,22.21,clear sky
405,Mana,GF,5.6592,-53.7767,76.48,88,46,8.63,scattered clouds
406,Shipunovo,RU,52.1582,82.2173,62.51,74,22,7.61,few clouds
407,Kawhia,NZ,-38.0651,174.8183,57.72,89,50,6.73,light rain
408,Komsomolets,KZ,53.7453,62.0708,64.54,85,95,9.82,overcast clouds
409,Miri,MY,4.4148,114.0089,86.14,84,40,5.75,scattered clouds
410,San Francisco,US,37.7749,-122.4194,76.15,81,20,23.02,few clouds
411,Sao Joao Da Barra,BR,-21.6403,-41.0511,70.47,91,100,10.11,overcast clouds
412,Russell,US,32.3502,-85.1999,81.68,88,0,3.44,clear sky
413,Lajeado,BR,-29.4669,-51.9614,55.99,93,4,0.87,clear sky
414,Winnemucca,US,40.973,-117.7357,91.45,21,0,6.91,clear sky
415,Seoul,KR,37.5683,126.9778,83.59,72,0,4.61,mist
416,Coquimbo,CL,-29.9533,-71.3436,53.33,100,100,2.3,overcast clouds
417,Luis Correia,BR,-2.8792,-41.6669,77.22,89,75,6.33,broken clouds
418,Linfen,CN,36.0889,111.5189,75.2,61,64,5.46,broken clouds
419,Mirnyy,RU,62.5353,113.9611,57.24,76,100,13.0,overcast clouds
420,Kargil,IN,34.5667,76.1,60.91,57,2,5.32,clear sky
421,Charters Towers,AU,-20.1,146.2667,71.15,53,3,7.49,clear sky
422,Nelson Bay,AU,-32.7167,152.15,60.01,89,69,8.01,broken clouds
423,Stulovo,RU,58.7225,50.1439,54.41,95,100,8.97,light rain
424,Lakes Entrance,AU,-37.8811,147.981,52.95,51,65,3.02,broken clouds
425,Puerto Del Rosario,ES,28.5004,-13.8627,76.75,53,0,14.97,clear sky
426,Fare,PF,-16.7,-151.0167,77.47,69,11,6.29,few clouds
427,Umm Kaddadah,SD,13.6017,26.6876,79.81,64,19,15.03,few clouds
428,Charlottesville,US,38.0293,-78.4767,77.09,93,50,1.01,scattered clouds
429,Poya,NC,-21.35,165.15,77.49,81,100,2.26,overcast clouds
430,Chiredzi,ZW,-21.05,31.6667,64.26,80,85,5.55,overcast clouds
431,San-Pedro,CI,4.7485,-6.6363,73.22,75,100,6.67,overcast clouds
432,Bouar,CF,5.934,15.596,62.56,99,100,2.71,overcast clouds
433,Karad,IN,17.2833,74.2,73.24,89,100,4.83,overcast clouds
434,Libreville,GA,0.3925,9.4537,75.22,88,40,5.75,scattered clouds
435,Mangan,IN,27.5167,88.5333,78.08,94,100,0.38,overcast clouds
436,Bilma,NE,18.6853,12.9164,88.47,25,5,5.91,clear sky
437,Presidente Epitacio,BR,-21.7633,-52.1156,72.43,45,1,5.53,clear sky
438,Kruisfontein,ZA,-34.0033,24.7314,50.88,91,100,8.1,moderate rain
439,Sredniy Ikorets,RU,51.0675,39.7584,56.52,84,39,5.79,scattered clouds
440,Altay,CN,47.8667,88.1167,62.55,44,9,4.94,clear sky
441,Hervey Bay,AU,-25.2986,152.8535,69.03,69,75,5.99,broken clouds
442,Minab,IR,27.1467,57.0801,88.12,70,55,0.0,broken clouds
443,Gizo,SB,-8.103,156.8419,84.13,65,24,2.26,few clouds
444,Tieli,CN,46.95,128.05,79.39,64,42,2.37,scattered clouds
445,Sept-Iles,CA,50.2001,-66.3821,63.12,90,100,2.3,overcast clouds
446,Marystown,CA,47.1666,-55.1483,64.85,100,100,17.34,overcast clouds
447,Zhaotong,CN,27.3167,103.7167,59.0,93,100,2.77,overcast clouds
448,Mildura,AU,-34.2,142.15,55.44,54,100,20.18,overcast clouds
449,Baculin,PH,7.4525,126.5842,84.97,69,61,3.29,broken clouds
450,Tamsalu,EE,59.1586,26.1153,53.38,78,88,9.19,overcast clouds
451,Kodinar,IN,20.7903,70.7031,80.26,86,86,14.61,overcast clouds
452,Eureka,US,40.8021,-124.1637,65.12,79,55,5.01,broken clouds
453,Antalya,TR,36.7741,30.7178,84.79,32,0,12.66,clear sky
454,Kavaratti,IN,10.5669,72.642,81.41,81,100,21.14,overcast clouds
455,Grindavik,IS,63.8424,-22.4338,53.55,93,0,9.22,clear sky
456,Asheville,US,35.6009,-82.554,72.84,92,0,1.01,clear sky
457,Garissa,KE,-0.4536,39.6401,70.45,84,100,13.4,overcast clouds
458,Lagoa,PT,39.05,-27.9833,71.06,87,0,9.01,clear sky
459,Nagato,JP,34.3833,131.2,83.14,67,68,8.57,broken clouds
460,Zhigansk,RU,66.7697,123.3711,49.69,61,74,19.44,broken clouds
461,Shizunai,JP,42.3339,142.3669,68.02,96,100,6.69,overcast clouds
462,Manggar,ID,-2.8833,108.2667,83.14,80,48,13.85,scattered clouds
463,Esmeraldas,BR,-19.7625,-44.3139,65.44,67,0,4.59,clear sky
464,Necochea,AR,-38.5473,-58.7368,48.81,43,0,17.05,clear sky
465,Erzin,TR,36.9559,36.2,74.97,67,0,2.01,clear sky
466,Malindi,KE,-3.2175,40.1191,74.39,79,76,16.67,light rain
467,Pontes E Lacerda,BR,-15.2261,-59.3353,70.81,46,6,4.03,clear sky
468,Waipawa,NZ,-41.4122,175.5153,51.82,93,100,1.34,light rain
469,Puerto Leguizamo,CO,-0.1934,-74.7819,71.33,97,98,2.3,overcast clouds
470,Monterrey,MX,25.6667,-100.3167,94.91,55,98,3.0,overcast clouds
471,Dongsheng,CN,39.8161,109.9776,71.55,40,25,3.38,scattered clouds
472,Beyneu,KZ,45.3167,55.2,86.05,32,10,17.34,clear sky
473,Humaita,BR,-7.5061,-63.0208,75.96,51,0,3.2,clear sky
474,Codrington,AU,-38.2667,141.9667,51.03,56,0,3.02,clear sky
475,Dyersburg,US,36.0345,-89.3856,87.94,79,40,4.61,scattered clouds
476,Esso,RU,55.9333,158.7,81.88,38,23,8.77,few clouds
477,Pirot,RS,43.1531,22.5861,62.98,80,0,3.51,clear sky
478,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,71.74,99,85,2.75,light rain
479,Yerofey Pavlovich,RU,53.9667,121.9667,77.16,54,100,4.59,overcast clouds
480,Sechura,PE,-5.5569,-80.8222,63.57,80,95,12.84,overcast clouds
481,Ouegoa,NC,-20.35,164.4333,78.76,77,100,6.15,overcast clouds
482,Gilbues,BR,-9.8317,-45.3439,69.91,55,2,4.56,clear sky
483,Magnolia,US,33.2671,-93.2393,91.09,52,11,3.0,few clouds
484,Jalu,LY,29.0331,21.5482,75.18,50,2,10.29,clear sky
485,Yakymivka,UA,46.6897,35.1536,62.47,52,6,5.53,clear sky
486,San Andres,CO,12.5847,-81.7006,82.42,83,75,11.5,broken clouds
487,Port-Gentil,GA,-0.7193,8.7815,74.59,82,97,10.25,overcast clouds
488,Totness,SR,5.8833,-56.3167,78.13,86,100,10.11,overcast clouds
489,Gubkinskiy,RU,64.434,76.5026,63.79,48,37,15.66,scattered clouds
490,Bushehr,IR,28.9684,50.8385,89.69,74,3,4.61,haze
491,Sanmenxia,CN,34.7747,111.1814,72.37,74,66,7.14,broken clouds
492,Gamba,GA,-2.65,10.0,70.56,94,100,3.89,overcast clouds
493,Acari,PE,-15.4311,-74.6158,65.32,75,45,2.19,scattered clouds
494,Saint George,US,37.1041,-113.5841,106.39,16,0,11.5,clear sky
495,Walvis Bay,NA,-22.9575,14.5053,54.84,89,0,11.23,clear sky
496,Cabedelo,BR,-6.9811,-34.8339,74.07,83,11,15.26,few clouds
497,Amapa,BR,1.0,-52.0,71.8,99,100,1.95,overcast clouds
498,Golkoy,TR,40.6875,37.6178,60.21,92,76,1.54,broken clouds
499,Coahuayana,MX,18.7333,-103.6833,80.28,85,51,2.95,broken clouds
500,Wajid,SO,3.8093,43.2471,68.97,78,77,18.95,broken clouds
501,Hami,CN,42.8,93.45,75.52,28,100,11.3,moderate rain
502,Kaka,TM,37.3482,59.6143,85.17,18,0,6.4,clear sky
503,Lata,PT,40.1629,-8.3327,55.98,96,3,2.98,clear sky
504,Anloga,GH,5.7947,0.8973,75.13,76,41,11.48,scattered clouds
505,Uyuni,BO,-20.4597,-66.825,43.79,40,74,2.21,broken clouds
506,Leshukonskoye,RU,64.8989,45.7622,68.16,62,23,10.09,few clouds
507,Harper,LR,4.375,-7.7169,73.81,72,93,7.58,overcast clouds
508,Kang,BW,-23.6752,22.7876,55.6,54,64,7.11,broken clouds
509,Artyom,AZ,40.4723,50.333,77.67,84,0,34.67,clear sky
510,Inta,RU,66.0317,60.1659,65.26,57,3,15.48,clear sky
511,Kuroiso,JP,36.9667,140.05,81.43,60,100,8.93,overcast clouds
512,Tankhoy,RU,51.5528,105.1306,58.87,75,29,5.97,scattered clouds
513,Partapur,IN,23.6,74.1667,77.13,96,100,11.14,overcast clouds
514,Lanzhou,CN,36.0564,103.7922,74.62,42,0,2.8,clear sky
515,Murray Bridge,AU,-35.1167,139.2667,51.12,57,60,8.28,broken clouds
516,Roznov,RO,46.8333,26.5167,66.96,64,8,4.18,clear sky
517,Nome,US,64.5011,-165.4064,46.47,66,75,12.66,broken clouds
518,Hanzhong,CN,33.0728,107.0303,73.74,73,50,1.32,scattered clouds
519,Akdepe,TM,42.0551,59.3788,80.69,25,0,5.95,clear sky
520,Dhidhdhoo,MV,6.8833,73.1,80.04,79,100,19.6,overcast clouds
521,Port Hueneme,US,34.1478,-119.1951,99.19,70,40,9.22,fog
522,College,US,64.8569,-147.8028,55.35,88,100,6.91,light rain
523,Kishi,NG,9.0833,3.85,69.12,90,35,6.46,scattered clouds
524,Lebu,CL,-37.6167,-73.65,48.09,88,5,3.96,clear sky
525,Quatre Cocos,MU,-20.2078,57.7625,65.08,67,68,23.38,light rain
526,Bulgan,MN,48.8125,103.5347,62.91,63,41,5.66,scattered clouds
527,Sur,OM,22.5667,59.5289,83.39,81,47,8.55,scattered clouds
528,Goroka,PG,-6.0834,145.3873,69.64,83,100,1.14,overcast clouds
529,Rocky Mountain House,CA,52.3668,-114.9188,60.96,72,14,14.92,few clouds
530,Banda Aceh,ID,5.5577,95.3222,83.68,68,87,15.66,overcast clouds
531,Kviteseid,NO,59.4022,8.4927,59.85,72,100,2.68,overcast clouds
532,Killam,CA,52.7834,-111.8518,66.15,82,100,4.61,overcast clouds
533,Beltangadi,IN,13.9833,75.3,70.29,95,86,4.59,overcast clouds
534,Nuuk,GL,64.1835,-51.7216,52.41,76,20,6.91,few clouds
535,Ranong,TH,9.9658,98.6348,81.99,79,81,8.03,light rain
536,El Alto,PE,-4.2714,-81.2147,62.26,88,84,15.05,broken clouds
537,Qandala,SO,11.472,49.8728,88.65,46,99,25.05,overcast clouds
538,Fuerte Olimpo,PY,-21.0415,-57.8738,73.06,55,99,3.13,overcast clouds
539,Devrek,TR,41.2192,31.9558,59.43,94,1,2.73,clear sky
540,Tazmalt,DZ,36.3868,4.3989,79.43,41,0,0.25,clear sky
541,Birao,CF,10.2849,22.7882,71.8,92,100,8.12,moderate rain
542,Usinsk,RU,65.9939,57.5281,66.78,61,61,15.46,broken clouds
543,Laukaa,RU,58.7372,29.8453,52.41,93,17,11.16,few clouds
544,Opuwo,NA,-18.0607,13.84,53.85,50,0,3.22,clear sky
545,Pinos,MX,22.3,-101.5667,69.64,43,77,14.97,broken clouds
546,Kamaishi,JP,39.2667,141.8833,75.47,89,90,9.55,overcast clouds
547,Gulmarg,IN,34.049,74.3921,61.86,79,63,0.36,broken clouds
548,San Lorenzo,PY,-25.3333,-57.5333,67.14,77,0,6.91,clear sky
549,Kidsgrove,GB,53.0869,-2.2378,72.68,69,7,1.01,clear sky
550,Ourinhos,BR,-22.9789,-49.8706,67.77,68,0,4.97,clear sky
551,Jalalabad,AF,34.4265,70.4515,95.34,39,0,1.88,clear sky
552,Omboue,GA,-1.5746,9.2618,72.05,86,100,6.29,overcast clouds
553,Atar,MR,20.5169,-13.0499,86.72,40,0,9.95,clear sky
554,Bonthe,SL,7.5264,-12.505,76.1,77,85,8.75,overcast clouds
555,Brownfield,US,33.1812,-102.2744,93.34,19,20,13.4,few clouds
556,Empalme,MX,27.9667,-110.8167,91.35,74,75,14.97,broken clouds
557,Guiglo,CI,6.5456,-7.4966,67.98,94,100,2.95,overcast clouds
558,Puta,AZ,40.2967,49.6603,78.82,58,1,35.95,clear sky
559,Dudinka,RU,69.4058,86.1778,56.62,52,46,16.2,scattered clouds
560,Uruguaiana,BR,-29.7547,-57.0883,55.33,88,0,9.22,clear sky
561,Bemidji,US,47.4736,-94.8803,66.29,74,40,10.36,scattered clouds
562,Labuhan,ID,-6.8844,112.2051,82.45,71,36,10.92,scattered clouds
563,West Bay,KY,19.3667,-81.4167,82.47,80,20,4.61,few clouds
564,Ucluelet,CA,48.9329,-125.5528,64.71,82,6,4.0,clear sky
565,Mayo,US,38.8876,-76.5119,84.11,83,4,5.55,clear sky
566,Pemangkat,ID,1.1667,108.9667,84.56,68,98,4.03,overcast clouds
567,Ust-Nera,RU,64.5667,143.2,79.92,44,16,4.12,few clouds
568,Tete,MZ,-16.1564,33.5867,67.35,80,14,6.22,few clouds
569,Antu,IN,26.05,81.9167,87.98,66,70,5.5,broken clouds
570,Pisco,PE,-13.7,-76.2167,60.03,89,77,1.39,broken clouds
571,Mazagao,BR,-0.115,-51.2894,78.85,90,100,3.74,overcast clouds
572,Ustka,PL,54.5805,16.8619,62.96,72,6,5.77,clear sky
573,Hasaki,JP,35.7333,140.8333,90.28,80,83,4.32,broken clouds
574,Sungairaya,ID,0.7,108.9,85.95,66,92,4.7,overcast clouds
575,Elizabeth City,US,36.2946,-76.2511,82.98,82,0,8.05,clear sky
576,Ossora,RU,59.2353,163.0719,65.86,78,98,10.49,overcast clouds
577,Varniai,LT,55.7406,22.3644,54.1,96,74,5.1,broken clouds
578,Peterborough,GB,52.5736,-0.2478,73.09,68,82,10.36,broken clouds
579,Meulaboh,ID,4.1363,96.1285,80.13,71,45,3.02,scattered clouds
580,Quelimane,MZ,-17.8786,36.8883,66.22,95,0,3.65,light rain
581,Grand Island,US,40.925,-98.342,88.09,46,0,4.61,clear sky
582,Kushnytsya,UA,48.4399,23.2582,60.66,72,11,4.12,few clouds
583,Maldonado,UY,-34.6667,-54.9167,41.67,90,0,6.42,clear sky
584,Save,BJ,8.0425,2.486,68.63,92,61,4.34,broken clouds
585,Borzya,RU,50.3833,116.5167,78.84,38,100,8.5,overcast clouds
586,Inuvik,CA,68.3499,-133.7218,64.96,57,57,4.88,broken clouds
587,Andrelandia,BR,-21.7397,-44.3092,57.83,76,0,3.09,clear sky
588,Morondava,MG,-20.2833,44.2833,67.05,59,0,7.49,clear sky
589,Kolokani,ML,13.5728,-8.0339,73.45,87,100,7.11,light rain
590,Lavrentiya,RU,65.5833,-171.0,43.2,66,98,9.66,overcast clouds
591,Lagunas,PE,-5.2269,-75.6753,72.45,96,64,0.18,broken clouds
592,Darhan,MN,49.4867,105.9228,64.15,67,71,8.32,broken clouds
593,Coihaique,CL,-45.5752,-72.0662,38.19,99,100,9.98,moderate rain
594,Zima,RU,53.9202,102.0442,63.28,65,8,4.12,clear sky
595,Carutapera,BR,-1.195,-46.02,75.81,89,89,4.88,overcast clouds
596,Pimentel,PE,-6.8367,-79.9342,62.31,86,70,11.34,broken clouds
597,Huanta,PE,-12.9333,-74.25,51.96,71,13,5.68,few clouds
598,La Plaine,DM,15.3333,-61.25,78.44,86,71,14.52,broken clouds
599,Boda,CF,4.3189,17.4695,67.96,98,100,2.35,overcast clouds
600,San Jose,US,37.3394,-121.895,84.88,50,20,16.11,few clouds
601,Kurdzhinovo,RU,43.9884,40.9552,59.23,94,95,2.01,overcast clouds
602,Sao Miguel Do Tapuio,BR,-5.5036,-41.3233,76.73,45,29,7.0,scattered clouds
603,The Pas,CA,53.8251,-101.2541,78.82,50,75,17.27,broken clouds
604,Atherton,GB,53.5237,-2.4935,71.06,74,20,5.99,few clouds
605,Port Hedland,AU,-20.3167,118.5667,73.45,46,0,11.5,clear sky
606,Portland,US,45.5234,-122.6762,93.27,39,0,4.0,clear sky
607,Taoudenni,ML,22.6783,-3.9836,89.15,44,5,6.55,clear sky
608,Panguna,PG,-6.3164,155.4848,79.93,64,53,2.66,light rain
609,Chicama,PE,-7.8447,-79.1469,59.54,85,62,6.15,broken clouds
610,Kyaukse,MM,21.6,96.1333,86.72,63,100,9.93,overcast clouds
611,Santa Rosa,PH,14.3122,121.1114,90.1,74,21,10.07,few clouds
612,Tiznit,MA,29.5833,-9.5,85.19,29,52,1.95,broken clouds
613,Pierre,US,44.3683,-100.351,85.05,46,0,21.85,clear sky
614,Tawala,PH,9.5542,123.7696,81.99,76,14,1.97,moderate rain
615,Verkhniy Baskunchak,RU,48.2256,46.7217,65.55,52,0,4.99,clear sky
616,Virginia Beach,US,36.8529,-75.978,86.05,77,62,1.01,broken clouds
617,Ilheus,BR,-14.7889,-39.0494,71.42,100,75,8.05,broken clouds
618,Abnub,EG,27.2696,31.1511,82.62,32,0,6.29,clear sky
619,San Rafael Del Sur,NI,11.8485,-86.4384,79.05,75,100,13.4,overcast clouds
620,Cap Malheureux,MU,-19.9842,57.6142,65.46,77,40,10.0,moderate rain
621,Faya,SA,18.3851,42.4509,66.72,48,100,8.03,overcast clouds
622,Muravlenko,RU,63.7898,74.523,63.09,56,99,10.89,overcast clouds
623,Pitogo,PH,13.7847,122.0881,87.26,67,100,2.51,overcast clouds
624,Saint-Pierre,RE,-21.3393,55.4781,70.29,59,0,4.61,clear sky
625,Port Macquarie,AU,-31.4333,152.9167,61.9,53,92,7.2,overcast clouds
626,Meridian,US,43.6121,-116.3915,98.33,17,0,6.91,clear sky
627,Tura,IN,25.5198,90.2201,75.33,98,100,6.73,heavy intensity rain
628,Nichinan,JP,31.6,131.3667,78.48,69,97,11.83,heavy intensity rain
629,Mananara,MG,-16.1667,49.7667,66.99,89,42,11.23,light rain
630,Sambava,MG,-14.2667,50.1667,68.86,83,14,13.8,light rain
631,Bouna,CI,9.2667,-3.0,71.31,87,100,6.29,overcast clouds
632,Buraydah,SA,26.326,43.975,82.85,14,1,6.44,clear sky
633,Cockburn Town,TC,21.4612,-71.1419,82.13,78,0,20.6,clear sky
634,Mwense,ZM,-10.3845,28.698,64.33,55,30,5.26,scattered clouds
635,Meget,RU,52.415,104.0494,59.76,61,18,6.85,few clouds
636,Tazovskiy,RU,67.4667,78.7,53.19,66,4,16.91,clear sky
637,Ashland,US,40.8167,-82.2665,76.98,70,9,5.53,clear sky
638,Kankan,GN,10.3854,-9.3057,69.69,91,100,6.89,overcast clouds
639,Korla,CN,41.7597,86.1469,77.59,30,54,20.36,broken clouds
640,Crotone,IT,39.0851,17.1178,78.19,58,0,6.78,clear sky
641,Nieuw Nickerie,SR,5.95,-56.9833,79.47,85,100,9.78,overcast clouds
642,Gogrial,SS,8.5332,28.1004,70.05,94,98,3.89,overcast clouds
643,Dzerzhinskoye,RU,56.8344,95.2283,62.1,78,99,9.95,overcast clouds
644,Touros,BR,-5.1989,-35.4608,72.91,87,2,13.47,clear sky
645,Pocone,BR,-16.2567,-56.6228,71.56,30,7,2.77,clear sky
646,Santa Cecilia,BR,-26.9608,-50.4269,54.57,100,90,2.24,overcast clouds
647,Mackay,AU,-21.15,149.2,72.68,78,100,13.85,overcast clouds
648,Lisakovsk,KZ,52.5369,62.4936,68.88,65,54,12.62,broken clouds
649,Awbari,LY,26.5921,12.7805,78.04,29,4,9.55,clear sky
650,Warrington,GB,53.3925,-2.5802,71.33,79,5,10.36,clear sky
651,Cervo,ES,43.6702,-7.4101,64.96,84,100,7.63,overcast clouds
652,Verkhoyansk,RU,67.5447,133.385,47.77,72,100,8.48,overcast clouds
653,Safaga,EG,26.7292,33.9365,87.62,36,0,8.88,clear sky
654,Shieli,KZ,44.1667,66.75,82.81,24,0,9.04,clear sky
655,Deputatskiy,RU,69.3,139.9,34.09,97,100,3.6,overcast clouds
656,Ingham,US,42.6,-84.3833,80.55,73,0,0.0,clear sky
657,Lincoln,US,40.8,-96.667,84.96,51,0,2.08,clear sky
658,Bathsheba,BB,13.2167,-59.5167,81.21,94,40,12.66,scattered clouds
659,Dublin,US,37.7021,-121.9358,90.01,52,0,14.97,clear sky
660,Westport,US,41.1415,-73.3579,86.09,71,0,5.75,clear sky
661,Horn,DE,51.8715,8.9451,76.98,46,9,6.53,clear sky
662,Salvador,SV,13.8333,-88.9167,75.6,94,75,0.72,broken clouds
663,Manado,ID,1.487,124.8455,86.77,62,20,3.44,few clouds
664,Afonso Bezerra,BR,-5.4983,-36.5056,73.49,73,12,16.02,few clouds
665,Papara,BR,-3.9839,-38.7273,71.73,93,47,3.78,scattered clouds
666,Weihe,CN,32.9952,105.3247,77.04,58,0,3.4,clear sky
667,Mount Gambier,AU,-37.8333,140.7667,51.4,54,0,2.89,clear sky
668,Plainview,US,40.7765,-73.4673,89.06,61,0,4.61,clear sky
669,Kalemie,CD,-5.9475,29.1947,71.11,64,58,5.5,broken clouds
670,Baniachang,BD,24.5167,91.3667,79.7,90,100,5.19,overcast clouds
671,Gwadar,PK,25.1216,62.3254,83.37,86,61,7.11,broken clouds
672,Berlevag,NO,70.8578,29.0864,55.2,93,100,9.22,light rain
673,Alenquer,BR,-1.9417,-54.7383,77.63,80,100,3.36,overcast clouds
674,Ube,JP,33.9431,131.2511,87.24,71,83,3.69,broken clouds
675,Presidente Medici,BR,-11.1753,-61.9014,73.53,42,6,3.06,clear sky
676,Miracema Do Tocantins,BR,-9.5618,-48.3967,74.82,43,5,0.87,clear sky
677,Zhezkazgan,KZ,47.8043,67.7144,67.98,32,20,6.71,few clouds
678,Makat,KZ,47.6469,53.3463,76.05,35,75,11.61,broken clouds
679,Biak,ID,-0.9131,122.8766,81.09,73,87,3.8,overcast clouds
680,Galesong,ID,-5.3166,119.3661,82.42,75,56,6.62,broken clouds
681,Preobrazheniye,RU,42.9019,133.9064,66.88,90,97,5.3,overcast clouds
682,Aron,IN,24.3833,77.4167,77.04,90,88,14.14,overcast clouds
683,Wajima,JP,37.4,136.9,77.68,88,75,8.05,broken clouds
684,Hickory,US,35.7332,-81.3412,78.35,89,96,1.99,overcast clouds
685,Kampene,CD,-3.6,26.6667,67.78,83,93,1.12,overcast clouds
686,Kismayo,SO,-0.3582,42.5454,75.54,69,100,16.26,overcast clouds
687,Kuching,MY,1.55,110.3333,87.06,62,19,1.28,few clouds
